origin_as,prefix_count,cv_mean_within_as,as_prefix_cv_stddev,as_prefix_cv_range,total_updates
13002,3,0.00628539361054709,0.0,0.0,675
1301,47,0.25205403543135424,0.3136604529105087,0.7821397339404595,76813
13030,5,0.0905119871899456,0.0,0.0,5600
13032,3,0.07463705873555083,0.0,0.0,2508
13037,28,0.32421701939452685,0.36459783810983615,0.7588538822918635,96133
13046,3,0.34904734761718986,0.4574195000656696,0.8622876925808471,2916
13092,3,0.5741878171222031,0.41995765601200935,0.7274841567579213,14509
13101,3,0.1360285112926979,0.0080433236739845,0.015424887320818925,490675
131126,4,0.7091919740889917,0.0034643870661386646,0.006989023591756682,8566939
131207,40,0.0874828327495842,0.11394324669952882,0.6470723640133068,210056
131215,8,0.49439780186552007,0.7657981590356496,2.284306792235114,41465
131216,6,0.08837869538306775,0.0,0.0,6696
13124,28,0.0949303837717341,0.007834380919530348,0.022053260562929403,31122
131262,5,0.08926249834582445,3.1031676915590914e-17,6.938893903907228e-17,5570
131269,8,0.11849933408893755,0.0,0.0,9760
13127,9,0.37077187750661417,0.20370162082980936,0.6937509636007783,51495
131283,8,0.08037538853331397,0.01572907633120977,0.04954457259445358,8933
131284,7,0.23825180835076729,0.40120460608672676,0.839107598881097,2627
131285,11,0.09801495291977459,0.0,0.0,11242
131293,5,0.2147130470159977,0.18724931619267476,0.4224071462254677,11197
131317,4,0.08926249834582446,0.0,0.0,4456
131325,11,0.09235913065752778,0.0,0.0,12276
131342,5,0.5520189873091563,0.011132010704797697,0.02113007222729768,11799307
131348,4,0.46723307014660276,0.1696907095952085,0.3408963856323268,7013855
131363,3,0.6581585523052841,0.0044659625263859856,0.007736409107038544,6238514
131365,3,0.4594058755722286,0.32117522971301116,0.5562927957030435,4983618
131375,4,0.4850795768601103,0.3316280662177582,0.8118178859667979,3716558
131381,9,0.4633114655720918,0.7478632140560304,2.31881126568665,3565095
131398,4,0.6314648572308708,2.6767457859470558e-06,6.3217017788330665e-06,8064546
131402,3,0.46891757042473997,0.34147623282388656,0.5950506656282961,4082909
131405,3,0.8176015645657895,0.09600161733020064,0.1662805229208122,5488282
131413,5,0.7011276484407118,7.475461116882416e-05,0.00016767880010715164,9857954
131418,3,0.5710023176768174,3.2061278803342943e-06,5.856320189678854e-06,7060830
131429,1115,0.3679897304527452,0.2530266000635012,1.3435362537733835,4340752
131438,5,0.6642725382765455,1.5583734485429718e-05,3.746691813955039e-05,9568574
131439,5,0.7218556445266457,0.0006284867380344491,0.001419345456088239,9820572
131445,17,0.3989772919953283,0.20679542430222195,0.6405270617106392,105907
131459,4,0.17922472542468473,0.04966269743946574,0.11632921476327435,5536
131464,18,0.10243462274308597,0.003754257598387049,0.01170954403691446,15796
131578,3,1.0748257563737365,1.0771418187381376,2.1038772851406455,385567
131600,3,0.5279302260784137,1.004749195183749e-05,1.846223361445798e-05,9232222
131607,6,0.4394795599449612,0.2153001349318858,0.5273830110174949,15452665
131642,7,0.27699522612867644,0.18997194548082605,0.4805685285324623,62682
131660,3,0.08967899462719818,0.0007213927205027751,0.001249488844121141,3348
131667,15,0.0890309611371322,0.0005376523723856381,0.0015297103009379587,16708
131675,4,0.06579959103366488,0.04386639402244325,0.0877327880448865,3635
131746,4,0.17763362986333928,0.17674226303502966,0.3534845260700593,7292
131758,3,0.08926249834582446,0.0,0.0,3342
13188,147,0.4361448685529407,0.25293543436580634,1.2697022010154357,1184796
131893,4,0.08876166319137055,0.001001670308907819,0.002003340617815638,4456
131921,7,0.08926249834582446,0.0,0.0,7798
131969,3,0.09067219777734607,0.0012208355193981883,0.002114549147282402,3350
132004,4,0.5851068832839774,0.3010045921311472,0.6027189175209936,7298
132007,3,0.653478145669212,0.2264700099414607,0.3922898448703936,44503
132015,3,0.3920153963336385,7.324914452276617e-05,0.00012687123992438654,15185
132019,3,0.5562360424612689,2.852016445529785e-06,5.148395184617627e-06,8859474
132035,4,0.08926249834582445,1.3877787807814457e-17,1.3877787807814457e-17,4456
132040,4,0.08862645134051328,0.0012720940106223516,0.0025441880212447032,4330
132046,3,0.08824269147853249,0.0008831786540286739,0.0015297103009379587,3340
132061,259,0.14503927876610226,0.09606405727893455,0.22470530813162454,334903
1321,7,0.0858625747534908,0.004240449741240749,0.007933155048778548,7156
132116,47,0.1803665824437616,0.3546580931637281,2.386391335993184,90706
132129,4,0.06573357961051704,0.0012520304910332786,0.0021685804230950484,12476
132137,3,0.2892183471783869,0.06297043589703044,0.1090679943484158,1528
132147,3,0.09235913065752778,0.0,0.0,3348
132153,4,0.09235913065752778,0.0,0.0,4464
132165,6,0.25576810322170973,0.3054536200833661,0.7544646911809415,29253
132199,69,0.10557843968512567,0.08203603318009571,0.6862383334028705,94612
132203,25,0.35245246881040965,0.31008206599560606,1.090615916512322,44064
132215,21,0.6135262756997916,0.9284295491309613,2.735174115349854,1103299
132220,12,0.08411060461890586,0.017846683380436747,0.061822724723023054,13954
132280,5,0.1786478274054017,0.11991996504620364,0.26814919370271006,8052
132296,44,0.28234266913144657,0.356435999059504,1.277663963538388,3600463
132298,9,0.08503044784872799,0.11540233073874767,0.38821828445509327,18662
132335,7,0.12325612626188864,0.08990613405674076,0.23875255569967668,7259
132354,22,0.61352638786147,0.8210377169741017,2.243586343403501,7125147
13237,20,0.1045485224661713,0.039758890804505405,0.1376554414552526,21444
132372,3,0.871940790282593,0.04796651627575759,0.08327730173532277,12513
132384,5,0.08989771455401215,0.0014203866219173757,0.003176081040938597,5572
132540,4,0.30379402450977594,0.0,0.0,2160
132547,3,0.7111074166733055,1.1154029464760524,1.9356387126363745,12077
132556,30,0.2058242967411241,0.2807485446995088,0.9292372988765419,33366
132557,5,0.21629645409545822,0.2901620884469327,0.6488221542606478,6310
132559,5,0.48975506751230957,0.9324558886179352,2.1027568473146223,12576
132563,11,0.5066091671089448,0.8197694719788508,2.0960927204316393,25882
132581,3,0.38517534000699,0.005887037969932646,0.010196648870010483,15062
132590,4,0.33557006139664736,0.21351013561933202,0.4641014718480768,46318
132645,3,0.6314162083022192,0.1775562647646366,0.3075364717745022,42283
132647,4,0.11111925719255204,0.023440189957607032,0.04212547717298591,5456
132717,17,0.5039755587033729,0.9586854295803132,3.028680117282312,315510
13273,4,0.24752391085353592,0.37921823979652675,0.7584584958187085,10457
132730,4,0.07791099106288472,0.006547864654667854,0.01309572930933571,3621
132751,4,0.7304802420894387,0.0,0.0,6800
132768,3,0.2039796438873299,0.1986959245771609,0.3441514366245163,7468
132770,13,0.560327843992688,0.316325249580447,0.8364379175451278,28956
132779,6,0.14394247485783068,0.08258669140330767,0.19825423771585446,7317
132787,4,0.22732721053502764,0.06794100937566386,0.12282141236050514,4702
132839,8,0.9989706633157098,1.431965686403047,3.4371172875217897,376521
132874,12,0.8420528182057524,1.0970073052299527,2.387096184908687,3566291
132876,4,0.12637523158382577,0.0,0.0,6444
132881,3,0.6547857374779187,0.2276024156458121,0.39423026725351756,44461
132892,4,0.09744805463523605,0.008660682634266982,0.015985844612131497,4436
132893,4,0.9282815281626711,0.0010451668674815728,0.0020903337349631457,7918
132923,3,0.6474707274349781,0.4834225326565674,0.8374698649121964,5019
132925,3,0.5595109346133633,0.28999749030046956,0.502290387267876,4000
132933,8,0.19888810988070624,0.12106430644504766,0.32713426589114003,6803
132941,3,0.7330216688750432,0.0002688989862258197,0.0004657467062468834,5413
132954,12,0.891229360236666,1.1736013888876609,2.3984993624099205,184936
132960,5,0.25431900452160844,0.09315079330119326,0.2104447702867902,3789
132971,3,0.8921726311511632,1.3739158305945847,2.3805660274251217,47822
133066,4,0.1254627399498785,0.12542657816533115,0.2835984700535635,4071
133111,6,0.5826021429406351,0.6877921663651047,1.4254516797593233,19650
133155,4,0.07892839734750003,0.020668201996648868,0.041336403993297736,128375
133177,8,0.7043359100371743,0.7253250343506757,1.3625964987916155,9901
133193,21,0.1212179295070828,0.024027016247280826,0.06311484614811826,30292
133234,6,0.24917713282253842,0.3343174105117767,0.8401633025154802,8852
133255,9,0.22678215489713605,0.1065058950428709,0.22422608600800215,6593
133269,8,1.1035043090305263,1.1231501355482154,2.1134871272305573,41308
133272,5,0.3254935976890457,0.0,0.0,2520
133275,23,0.5362111216538324,0.20988826993244408,0.43443569278734157,30988
133278,4,2.511965315068661,0.0007710442654946247,0.0016355880753620156,75566
133287,3,0.9840687781335932,0.003968098851833084,0.00719523368445496,3391
133296,23,0.3787567449073528,0.32930890506815536,0.7343126571360165,31491
133297,3,0.7295449088260543,0.0,0.0,4914
133301,3,0.24598073063599635,0.0066550778546646434,0.012200109493848726,1850
13331,9,0.24370812019373223,0.3064685321280284,0.6950797163199032,47237
133311,28,0.36769166123114927,0.20506804678841856,0.7849629803679857,120750
13335,736,0.2803895157817692,0.2842140826287461,1.0984774922224287,2398941
133380,57,0.029390364019489322,0.008425358109531806,0.05398955578762461,1324262
133385,3,0.17178782064157697,0.14914991287148327,0.260176453278766,2663
133398,505,0.3846220320367497,0.36065524468189347,3.491092220799795,5844278
13344,3,0.5462021176144137,0.4083873499736635,0.7075026752049087,8963
133466,3,0.0746370587355508,0.0,0.0,2508
133480,12,0.10466655184884227,0.04961772488846546,0.172952077063656,14664
133524,11,0.022175522254835343,0.04666532873544986,0.1384723076481027,3771
133547,12,0.14850171199941822,0.1039440414009048,0.24627761198436354,4935
133557,28,0.0885105355091925,0.00020666761824586277,0.0007465946363379022,31263
133590,4,0.16421297749705094,0.0009238668655956322,0.0018477337311912645,6838
133606,4,0.3921617979682428,0.14402387641435083,0.31376797026377445,2358
133613,56,0.5183059821107013,0.026600587237614017,0.19911131178313152,175600521
133647,44,0.761034989219711,1.1068759013008218,2.8575921428327153,1816147
133653,3,0.08875259491217848,0.0008831786540286739,0.0015297103009379587,3341
133660,4,0.2999356716844116,0.006522616156640298,0.011378540264633363,2777
13367,77,0.09054744754141719,0.0001284328777571865,0.0005644432643539393,86240
133676,7,0.3617634567043922,0.26426085352518414,0.5853018913017767,10183
133695,17,0.47268856468622156,0.23952977267103934,0.7800900614850032,11639
133713,5,0.8676865478924611,0.33644586773936586,0.753154835164737,6472
133720,7,0.3755528707642525,0.27084524823337053,0.6381665012031436,10318
133739,14,0.39806484354198773,9.23041546060806e-05,0.000225224298035398,70312
133752,20,0.039593086752700554,0.02119907630202699,0.058688445754393,16598251
133774,21,0.09226743935881943,0.00034018691651944993,0.0015272440475798676,23435
133775,33,0.09208144992160416,0.0005981828937187321,0.0015272440475798676,36822
133776,19,0.09202189482599962,0.0006174509519127134,0.00200892072363007,21204
133797,9,0.3864653408738347,0.0035313898382097635,0.008142988389284733,67004
133815,3,0.05897445343110933,0.051073442263025036,0.08854466491026025,2448
133827,5,0.08824325236886181,0.0007080889871502012,0.001436248847446961,5563
133838,18,0.1639227079146296,0.08051192761144038,0.29290542160538935,30030
133846,5,0.31595709213235745,0.22288004300888536,0.5096985398357218,3061
133848,3,0.0,0.0,0.0,780
133854,4,0.08837869538306775,0.0,0.0,4464
133865,18,0.24039661583908753,0.09383773629785253,0.21518625466505015,11622
133938,108,0.5020182759025277,0.2936394266575745,1.3675322039287097,305936
133954,25,0.09671662138127424,0.05149839977338652,0.24456324762842996,20476
133971,16,0.10330918433426631,0.008914929936768935,0.021052627048437356,19167
133976,3,0.19056778500062985,3.3993498887762956e-17,0.0,846
133977,3,0.7315801978975928,0.0,0.0,5352
134000,6,0.21969263835723707,0.10807806614742219,0.2223278612441505,4336
134012,6,0.08926249834582446,0.0,0.0,6684
134014,17,0.08926249834582446,0.0,0.0,18938
134019,5,0.1451716720856404,0.09957030442855393,0.2040800923999297,3408
134021,7,0.08904396830283333,0.000578176147750802,0.0015297103009379587,7797
134032,4,0.2590230424692629,0.0014695282951763533,0.0029390565903527066,2434
134033,59,0.1327518817655055,0.14850252517560755,0.6483149405137268,66234
134040,5,0.285808524561116,0.11021816224699404,0.2535396858624859,3389
134041,3,0.3246680199653913,0.0064888941456410915,0.01295118314939625,1812
134053,27,0.2525853689159937,0.5231850930764057,2.1013499889107554,43519
134055,4,0.31287700743078967,0.005604006123788629,0.011601828809330528,2712
134090,5,0.037157083546745046,0.021741381950676805,0.05286779672422785,1166
134094,11,0.174139776354228,0.3079869065781163,0.9632670565028493,14282
13414,5,0.12527299486728827,0.07189201132906407,0.1872638220552818,6017
134146,12,0.09111521228637194,0.0016354551244302474,0.0031760810409385276,13382
13415,3,0.06714905044708709,0.05958612921726223,0.11371436329637477,2706
134175,58,0.42590764695270844,0.2654932984903918,0.7552668587889814,81644223
134177,5,0.2481464099865196,0.13879574225681493,0.31381684237097496,2988
134186,3,1.1448656253179348,0.0,0.0,5472
134196,8,0.2956878881392733,0.16164002904721256,0.5698373689989908,6280
134201,3,0.37157363785336334,0.004579725559544936,0.007932317353853635,8202
134204,13,0.08899072519822804,0.0006703978213828064,0.0020033406178157076,14481
134238,8,0.09235913065752778,0.0,0.0,8928
134249,9,0.10808315778719452,0.07432172959836814,0.22442553414570335,73858
13429,3,0.3027069226049045,0.16972866461726108,0.299976867659535,811
134294,5,0.6676130411989912,0.23158690207705704,0.6266799576722968,6957
134316,22,0.5741358554140624,0.9608093202472143,2.8824351440669944,596439
134326,5,0.12733761304772176,0.06449699165048414,0.14945888939293156,5829
134330,5,0.7010981682720379,1.1787475648220214,2.7533228283158944,305495
134331,8,0.16322407420845386,0.051393808125541604,0.12705191254793102,11201
134340,3,0.4724834618587641,0.34729143790303346,0.6767297946607694,2877
134371,41,0.13838053476852036,0.02154914944802562,0.06564460792621521,52882
134375,4,0.36058106955417535,0.2698706990181143,0.6450257704021857,4024
134382,10,0.09963145868937541,0.0789663035138439,0.20949696667039752,50648
134419,37,0.092317853791377,0.00025107737479026056,0.00152724404757984,41291
134420,14,0.09235913065752778,0.0,0.0,15624
13443,7,0.09153112766078053,0.0015497688597711744,0.0031760810409385137,7808
13445,10,0.09685649811277809,0.0,0.0,12340
134543,242,0.08712798874749392,0.0005206014473204022,0.0014668707533714992,302706
134548,841,0.3943116390712304,0.2983634954029971,0.8796152674181456,1310127816
134550,10,0.5218756208023465,2.195278348047164e-06,8.015217553003495e-06,31995328
134585,4,0.2938904875173203,0.07776807225001918,0.17016906664499606,1078
134599,15,0.0,0.0,0.0,23900
134643,5,0.5360183440691814,0.15488844056200918,0.36784208956249087,4244
134674,158,0.0916982066403499,0.03495520045942683,0.2881316531266618,179939
134712,3,0.07290698702518515,0.012043577808689076,0.021096851898147258,10239
134715,3,0.08926249834582445,1.3877787807814457e-17,1.3877787807814457e-17,3342
134749,4,0.04463124917291223,0.051535727448500275,0.08926249834582446,4742
134756,15,0.09233257910917472,0.0001028337045873941,0.0003982732252958143,16740
134760,4,0.09235913065752778,1.6024689053196365e-17,2.7755575615628914e-17,4464
134761,13,0.0922416503461755,0.0004235812864381763,0.0015272440475798676,14507
134763,6,0.09235913065752778,0.0,0.0,6696
134764,6,0.09235913065752778,0.0,0.0,6696
134768,18,0.09214518429387494,0.0004945751027454337,0.0015272440475798676,20086
134769,11,0.0923229240006827,0.00012008389566825603,0.0003982732252958143,12276
134770,10,0.09235913065752778,9.25185853854297e-18,2.7755575615628914e-17,11160
134771,5,0.09235913065752778,1.3877787807814457e-17,2.7755575615628914e-17,5580
134772,46,0.09239839390336545,0.000791895646446217,0.006387841451271664,51290
134773,63,0.0911764941138183,0.0007755036344836553,0.00200892072363007,70275
134774,83,0.09224613589314898,0.0003676525360866031,0.00200892072363007,92625
134775,70,0.0971660156340375,0.0003188263492533162,0.002151511389117483,75039
134806,13,0.1486913402221297,0.08807330898199327,0.35755282442034764,8392
134812,3,0.10974279587873907,0.08384499958409575,0.16505093440366853,2213
134824,43,0.16597592993065602,0.08481021753646531,0.3214314483594621,12196
134863,16,0.08904543221267544,0.0005226368985581748,0.0015297103009379587,17822
134868,3,0.08965467008053252,0.0020679848688817675,0.003661954565201797,3348
134871,6,0.8786431900762429,1.2133865510815072,2.353803681865944,94811
134883,16,0.08926249834582446,0.0,0.0,17824
13489,4,0.0839113911001084,0.0,0.0,5048
134918,10,0.08910952731573066,0.00048373687111854825,0.0015297103009379587,11139
134984,3,0.6534822552811196,0.22651168915972852,0.3923364309775371,44504
134990,12,0.3536585024398946,0.3913713741738659,0.8717525804081101,13014
134995,11,0.08926249834582446,0.0,0.0,12254
135031,5,0.2920461080948798,0.182955079084647,0.413169437611591,6766
135043,41,0.08837869538306775,0.0,0.0,45756
135060,6,0.1607060866333063,3.0404709722440586e-17,0.0,1584
135061,8,0.0828557344839366,0.0008177505578412247,0.0018705383863172054,9996
135086,6,0.7199582646789299,1.0166767406210604,1.977356742622942,23847
135103,5,0.30724895429251753,0.13169832281498559,0.34211631585013025,29707
135133,12,0.35598096180932975,0.5783128573790224,1.3148646773138875,29972
135139,27,0.08837869538306774,1.4142150377568167e-17,0.0,30132
135208,3,0.21382662577057254,0.059769684355493666,0.1035241300560697,3320
135214,9,0.40019197164578696,0.29974435269933003,1.020781357443975,7036
135244,6,0.4884938221223467,0.2885810432248029,0.6592306866400925,8241
135259,17,0.08926249834582446,0.0,0.0,18938
135300,5,0.06509650784572266,0.02251697878938929,0.04964072033880012,5553
135341,5,0.3116009285648246,0.14414300749409845,0.36426408213023403,1616
135345,5,0.06933416431512979,0.12720897245643725,0.2965200724853805,6435
135377,9,0.2409942715675745,0.3185391927445243,0.7585850630121005,22529
135391,20,0.13451694683938178,0.15705707057327278,0.7108540342753145,41509
13541,43,0.11170727213253281,0.13920157446570816,0.42653943433056135,39909
135490,24,0.7045968091984927,0.4586247254474003,2.2890459506387204,220918931
135607,3,0.09468001976556184,0.15319990098287745,0.26535001221686494,2366
135629,19,0.08924072794958716,9.489495715914933e-05,0.00041363752850835656,21166
135632,7,0.08125765724666388,0.0,0.0,2345
135661,3,0.17561620775059494,0.006439807101842729,0.012773541853692477,749
135718,11,0.4659474983032238,0.8096319336468658,2.10014574544024,27918
135724,6,0.2760866444544271,0.09011179336526239,0.2274982593140356,3850
135738,3,0.08912461916965501,0.00023881373843122314,0.0004136375285083427,3342
135772,3,0.11991892002768167,0.0007594075121531254,0.0013153323946986928,3272
135780,4,0.09243857938676299,8.012344526598183e-18,1.3877787807814457e-17,4464
135817,22,0.09592402435012785,0.03688002417649302,0.1804200090967535,24347
135821,3,0.30778022348615036,0.010037745071205034,0.018085953174078517,2040
135834,15,0.3753501983862157,1.1491900087240784e-16,0.0,18750
135871,3,0.08738995878480176,0.0009302586657837534,0.0018466721397391167,3346
135905,101,0.5177617555090585,0.2180065736485014,0.7991485724890113,216329640
13591,7,0.09695867012848368,0.0003099699626911439,0.0005799007002906809,3548
135911,3,0.6720567284179492,1.8518894032697815e-06,3.5479366815582836e-06,6052417
135920,7,0.5354138439559817,0.21758821397834058,0.7075026752049087,8989451
135926,5,0.701044182721352,2.9820119123628626e-06,6.884497867787331e-06,9849856
135939,4,0.6731928000537889,3.6062177064615427e-06,7.893597894215176e-06,9867496
135987,3,0.08875259491217848,0.0008831786540286739,0.0015297103009379587,3341
13607,3,0.05950833223054964,0.051535727448500275,0.08926249834582446,2470
136106,8,0.08926249834582443,3.596003881020472e-17,6.938893903907228e-17,8912
136119,9,0.16059922526455553,0.16649887433244825,0.3798276272105643,12575
136156,3,0.46139508083161423,0.0,0.0,6486
136190,8,0.09584429006139042,0.0007667188550018559,0.0021686084065415945,8592
136191,3,0.0918500493083345,0.0008817547619884742,0.00152724404757984,3347
136193,3,0.09539249664336091,0.001252046647283675,0.0021686084065415945,3222
136194,3,0.10614787213493963,0.0015228115824450995,0.0026375870311492744,3277
136195,11,0.0919064028967973,0.0007001041369607281,0.00152724404757984,12273
136197,18,0.09216731058416915,0.0004947525462255921,0.0015272440475798676,20086
136198,38,0.0972462873631901,0.00027381852748987063,0.0016901588882684976,40735
136199,17,0.09712511873688857,0.00039008423738519837,0.0016083585136276862,18223
136200,62,0.09218859218786117,0.0004210882139359939,0.00200892072363007,69189
136224,8,0.08821009993829755,0.0006830018041787565,0.0020126416669316166,8928
136255,48,0.2020060561303756,0.13009988376825007,0.5090446958172775,35421
136324,4,0.08624721078620706,0.015537449895782842,0.032799374701106304,2519
136334,16,0.770580816361949,0.8459328723316506,1.693283138819736,21352
136352,16,0.08696796061293455,0.00029855805865398394,0.0008740884936593862,17836
136361,9,0.08926249834582446,0.0,0.0,10026
136426,4,0.14351788617133682,0.10429546062773408,0.24767409002417906,1265
