update_count,ecdf
35,0.0011876484560570072
35,0.0023752969121140144
35,0.0035629453681710215
35,0.004750593824228029
35,0.0059382422802850355
35,0.007125890736342043
35,0.00831353919239905
35,0.009501187648456057
35,0.010688836104513063
44,0.011876484560570071
52,0.013064133016627079
59,0.014251781472684086
69,0.015439429928741092
91,0.0166270783847981
94,0.017814726840855107
95,0.019002375296912115
126,0.020190023752969122
126,0.021377672209026127
126,0.022565320665083134
126,0.023752969121140142
126,0.02494061757719715
126,0.026128266033254157
126,0.027315914489311165
126,0.028503562945368172
126,0.029691211401425176
126,0.030878859857482184
126,0.032066508313539195
126,0.0332541567695962
126,0.0344418052256532
126,0.035629453681710214
126,0.03681710213776722
126,0.03800475059382423
126,0.039192399049881234
126,0.040380047505938245
126,0.04156769596199525
126,0.04275534441805225
127,0.043942992874109264
127,0.04513064133016627
128,0.04631828978622328
128,0.047505938242280284
128,0.048693586698337295
128,0.0498812351543943
128,0.0510688836104513
128,0.052256532066508314
128,0.05344418052256532
128,0.05463182897862233
129,0.055819477434679333
129,0.057007125890736345
129,0.05819477434679335
131,0.05938242280285035
132,0.060570071258907364
134,0.06175771971496437
138,0.06294536817102138
146,0.06413301662707839
147,0.06532066508313539
147,0.0665083135391924
147,0.06769596199524941
147,0.0688836104513064
147,0.07007125890736342
148,0.07125890736342043
153,0.07244655581947744
153,0.07363420427553444
167,0.07482185273159145
169,0.07600950118764846
170,0.07719714964370546
171,0.07838479809976247
173,0.07957244655581948
173,0.08076009501187649
175,0.08194774346793349
175,0.0831353919239905
176,0.08432304038004751
176,0.0855106888361045
177,0.08669833729216152
178,0.08788598574821853
178,0.08907363420427554
178,0.09026128266033254
179,0.09144893111638955
179,0.09263657957244656
179,0.09382422802850356
180,0.09501187648456057
180,0.09619952494061758
180,0.09738717339667459
180,0.09857482185273159
180,0.0997624703087886
182,0.10095011876484561
182,0.1021377672209026
183,0.10332541567695962
183,0.10451306413301663
184,0.10570071258907364
186,0.10688836104513064
186,0.10807600950118765
186,0.10926365795724466
186,0.11045130641330166
188,0.11163895486935867
190,0.11282660332541568
190,0.11401425178147269
190,0.11520190023752969
191,0.1163895486935867
191,0.11757719714964371
195,0.1187648456057007
203,0.11995249406175772
205,0.12114014251781473
207,0.12232779097387174
209,0.12351543942992874
209,0.12470308788598575
211,0.12589073634204276
211,0.12707838479809977
214,0.12826603325415678
214,0.12945368171021376
214,0.13064133016627077
214,0.13182897862232779
215,0.1330166270783848
216,0.1342042755344418
216,0.13539192399049882
217,0.13657957244655583
217,0.1377672209026128
218,0.13895486935866982
218,0.14014251781472684
218,0.14133016627078385
218,0.14251781472684086
218,0.14370546318289787
219,0.14489311163895488
219,0.14608076009501186
219,0.14726840855106887
220,0.14845605700712589
220,0.1496437054631829
221,0.1508313539192399
222,0.15201900237529692
222,0.15320665083135393
222,0.1543942992874109
223,0.15558194774346792
223,0.15676959619952494
223,0.15795724465558195
224,0.15914489311163896
225,0.16033254156769597
225,0.16152019002375298
225,0.16270783847980996
225,0.16389548693586697
226,0.16508313539192399
226,0.166270783847981
226,0.167458432304038
226,0.16864608076009502
226,0.16983372921615203
226,0.171021377672209
227,0.17220902612826602
228,0.17339667458432304
228,0.17458432304038005
228,0.17577197149643706
229,0.17695961995249407
229,0.17814726840855108
229,0.17933491686460806
230,0.18052256532066507
230,0.18171021377672208
230,0.1828978622327791
231,0.1840855106888361
234,0.18527315914489312
236,0.18646080760095013
236,0.1876484560570071
237,0.18883610451306412
237,0.19002375296912113
238,0.19121140142517815
239,0.19239904988123516
239,0.19358669833729217
239,0.19477434679334918
239,0.19596199524940616
240,0.19714964370546317
240,0.19833729216152018
240,0.1995249406175772
241,0.2007125890736342
241,0.20190023752969122
241,0.20308788598574823
241,0.2042755344418052
241,0.20546318289786222
241,0.20665083135391923
241,0.20783847980997625
241,0.20902612826603326
242,0.21021377672209027
242,0.21140142517814728
242,0.21258907363420426
242,0.21377672209026127
242,0.21496437054631828
242,0.2161520190023753
242,0.2173396674584323
243,0.21852731591448932
243,0.21971496437054633
243,0.2209026128266033
243,0.22209026128266032
243,0.22327790973871733
243,0.22446555819477435
243,0.22565320665083136
243,0.22684085510688837
244,0.22802850356294538
244,0.22921615201900236
244,0.23040380047505937
244,0.23159144893111638
244,0.2327790973871734
244,0.2339667458432304
244,0.23515439429928742
244,0.23634204275534443
244,0.2375296912114014
244,0.23871733966745842
244,0.23990498812351543
244,0.24109263657957244
244,0.24228028503562946
244,0.24346793349168647
244,0.24465558194774348
244,0.24584323040380046
244,0.24703087885985747
244,0.24821852731591448
245,0.2494061757719715
245,0.2505938242280285
245,0.2517814726840855
245,0.2529691211401425
245,0.25415676959619954
245,0.25534441805225655
245,0.25653206650831356
245,0.25771971496437057
245,0.2589073634204275
245,0.26009501187648454
245,0.26128266033254155
245,0.26247030878859856
245,0.26365795724465557
245,0.2648456057007126
245,0.2660332541567696
245,0.2672209026128266
245,0.2684085510688836
245,0.2695961995249406
245,0.27078384798099764
245,0.27197149643705465
245,0.27315914489311166
245,0.27434679334916867
245,0.2755344418052256
245,0.27672209026128264
245,0.27790973871733965
245,0.27909738717339666
245,0.28028503562945367
246,0.2814726840855107
246,0.2826603325415677
246,0.2838479809976247
246,0.2850356294536817
246,0.2862232779097387
246,0.28741092636579574
246,0.28859857482185275
246,0.28978622327790976
246,0.29097387173396677
246,0.2921615201900237
246,0.29334916864608074
246,0.29453681710213775
246,0.29572446555819476
246,0.29691211401425177
246,0.2980997624703088
246,0.2992874109263658
246,0.3004750593824228
